0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
415307,1095993.558,593239.9734,769045.5889,700153.9272,439106.6202,415307,400122.265,639351.3068,515170.5535,278579.7423,78057.71651,4758,2048.336677,5298.272311,4217.59971,191.5878811,5249.858364,415306.2599,415305.5907,415308.6911,415299.8095,415302.0656,415307.1658,415304.3283
415307,815427.0186,267199.9886,1171361.396,787694.4136,503316.0077,415307,748828.5051,750002.4384,346560.4211,703166.6708,533210.8548,4758,954.3838469,9900.73705,3734.834829,14137.33165,3112.850565,415306.926,415307.7039,415306.3006,415304.7634,415306.6286,415309.1151,415302.385
415307,618246.587,433942.4305,80510.73381,309098.0821,651872.411,415307,451612.4511,286748.3767,337411.9859,490529.5266,276140.2802,4758,4261.112866,5888.87771,7553.784812,3601.250692,5146.477463,415305.2862,415308.521,415304.4487,415306.3821,415304.5631,415306.1502,415300.974
415307,564980.7347,635973.3236,1078895.356,524918.5331,639301.7475,415307,454094.7766,393732.2646,594792.2867,647661.521,165747.8017,4758,4558.933806,4529.101735,3397.477208,26367.63522,8463.893311,415304.6026,415301.9087,415308.9149,415302.1678,415307.3456,415311.4942,415300.8322
415307,545338.0675,441245.5424,389610.406,550716.6102,651093.5245,415307,592521.6011,643321.8111,571900.1123,622858.0137,427495.3203,4758,1442.688487,4363.902913,4796.975568,1942.758992,5335.952428,415298.5486,415307.3882,415311.0116,415301.61,415310.0529,415304.3026,415307.285
415307,969438.5683,234798.8885,264381.3336,506604.1456,582820.739,415307,691515.5339,720820.0837,629404.6393,524612.4092,690334.4178,4758,474.4614494,6018.148612,4328.03963,8161.288423,6735.310441,415319.1612,415301.2362,415316.2618,415306.453,415310.6209,415307.2372,415305.7282
415307,674683.652,815919.3893,299515.0939,499082.6713,200934.343,415307,839032.7864,481367.6972,426443.409,164398.9068,997611.9764,4758,2275.140246,5629.468572,4740.546411,1806.463937,5071.119521,415308.4378,415300.2521,415311.7139,415304.2377,415304.1549,415303.3084,415313.7247
415307,405298.0232,745393.2214,1860050.988,707291.318,238025.5959,415307,756541.1322,523302.5352,357047.4173,466886.2105,498999.5563,4758,4303.404291,5696.020958,7283.407911,7620.280561,4550.441042,415304.8076,415307.7892,415311.5709,415302.0601,415310.3969,415311.2484,415305.517
415307,891525.3607,481358.4625,109497.0809,471660.4982,325647.9878,415307,379761.7735,674265.0514,549646.9826,552691.8781,625799.0301,4758,3284.641304,7796.387039,6738.698861,5531.046778,6001.033546,415306.1642,415298.4933,415307.4953,415305.5953,415303.1971,415306.7697,415310.3112
415307,491561.7843,490888.6113,347999.2887,624222.6319,582259.7307,415307,446596.4145,612313.7514,330086.2779,635909.6131,39267.44575,4758,5538.310874,6944.90638,4884.822174,39631.84629,5582.696768,415303.06,415308.381,415304.3867,415306.5489,415300.7735,415305.3469,415311.8948
415307,618571.5469,258482.1698,314396.8744,491254.8302,487524.803,415307,766090.9161,664552.7064,826768.3158,672940.9617,539022.1732,4758,2292.947028,3938.842732,3362.425639,1701.155038,7709.794634,415307.9517,415310.5084,415298.2237,415302.8684,415313.138,415308.7711,415310.118
415307,516806.139,480558.3968,1429361.658,433464.8457,737553.846,415307,514152.4449,381884.8978,408240.8266,478565.4672,364472.2976,4758,2507.270169,5721.230464,4895.462408,17743.15555,4295.663479,415303.5832,415306.2434,415304.3756,415306.2179,415307.9547,415304.1233,415303.9631
415307,436286.8718,770780.6059,291793.5396,376487.6973,612470.3606,415307,707748.7762,601579.5773,662351.904,381150.2933,27177.97906,4758,4096.316245,7495.376507,5549.734276,8712.962966,5980.982765,415305.3996,415304.5311,415315.432,415301.7818,415307.682,415309.8921,415308.4712
415307,964530.3052,890484.7794,334407.2787,539837.813,545224.1428,415307,786707.4892,778348.775,463602.9343,461153.5105,132008.645,4758,579.154095,8379.386124,7349.174003,394.0013635,6546.800899,415305.2113,415307.3207,415308.1374,415315.7814,415308.8827,415301.5131,415306.1519
415307,917701.4889,727085.2351,716427.6203,470342.4904,731180.1018,415307,531602.679,804021.3411,449854.2952,592740.0569,82195.67127,4758,1526.479316,6274.85053,9911.909282,3342.708296,10837.27029,415311.4107,415310.3191,415311.3756,415301.656,415308.7157,415308.9102,415307.7081
415307,945329.3482,284401.7244,1234456.374,712465.0713,512366.277,415307,482711.1816,599981.372,540276.6907,371576.2182,117472.1136,4758,3407.479875,8114.721084,9286.451237,6226.788169,4704.679737,415304.6266,415308.0946,415315.5634,415306.1799,415311.1647,415304.7087,415308.5628
415307,373404.2826,581646.8444,478001.0263,602650.2332,326989.8357,415307,666551.4134,459061.7349,622848.5368,736978.0389,1599684.438,4758,5064.011793,7179.896143,7055.107096,4946.281638,5778.541092,415310.6029,415313.214,415294.7472,415311.3626,415306.5893,415311.1923,415307.2909
415307,944122.0628,927675.8321,65354.29115,557105.3253,541709.6624,415307,495112.975,169563.7425,577002.8014,446499.4834,26243.49225,4758,745.0205293,7076.144086,7335.982074,79.70740042,4654.929134,415306.7599,415306.529,415311.4426,415309.9707,415304.4606,415299.3367,415307.3026
415307,524349.8057,642919.243,592515.0226,729360.9566,663210.4273,415307,809834.1205,414842.2985,453784.728,443206.1058,240590.3592,4758,3807.693223,5832.478541,7372.254956,689.5703513,7471.685485,415305.2108,415305.1533,415308.3791,415307.6064,415302.0816,415313.0614,415310.84
415307,960806.9564,762386.2708,1010740.985,591492.6637,462606.1133,415307,470620.7315,676903.6194,491495.6411,550707.2602,924388.3932,4758,3990.667422,7746.965206,6448.508683,4979.787267,2759.811371,415305.0169,415307.8686,415306.9223,415306.8515,415305.2794,415306.3169,415297.2991
415307,848309.8498,658474.2852,522927.9895,402837.039,814394.9121,415307,628088.1808,595313.0627,507850.9227,654585.3108,144321.3786,4758,5465.620365,6286.205165,3902.436883,6631.246502,6758.216375,415306.5261,415314.5354,415306.3474,415303.5787,415305.9415,415307.017,415307.0554
415307,431554.4887,471320.99,714411.1264,537601.23,523834.9502,415307,733932.3848,328283.3998,435784.6467,593920.4967,1182784.131,4758,3962.466367,7303.187941,7528.261591,1852.220599,5529.249205,415309.3537,415309.1787,415304.0194,415310.8068,415308.6914,415304.9033,415313.8835
415307,800520.2437,698550.4983,642136.0244,446599.5305,727266.9339,415307,642069.0097,636309.9788,394580.8656,603708.9524,301026.06,4758,1834.369077,6048.205602,8458.831735,8235.18329,6386.418759,415296.5965,415307.1954,415310.2816,415308.9087,415312.9716,415307.7644,415307.3261
415307,1018110.933,637594.7437,32582.38167,704825.6324,547327.1783,415307,688848.4418,699134.8591,479056.132,580215.8279,111318.7908,4758,4381.614181,6072.204861,3930.851883,88.13083035,4318.467361,415304.2203,415305.158,415304.5808,415303.362,415307.9263,415306.0469,415306.5812
415307,834305.9353,277804.0396,220059.5285,447212.0991,559001.0511,415307,579733.1256,554281.9314,472874.578,583060.243,54346.57943,4758,3464.421632,9569.239297,8841.875368,1813.365078,7097.690172,415303.5989,415305.3322,415314.1703,415304.7617,415312.1148,415308.8514,415301.8277
415307,370410.0924,269288.7329,42212.40896,555590.9242,339075.1476,415307,393132.4387,520665.7892,499728.383,493227.7093,48045.31369,4758,3078.588108,5926.481005,6021.973962,10518.9934,5078.063075,415314.1371,415305.9856,415304.5261,415303.8192,415305.492,415306.8669,415311.1271
415307,424081.0601,609241.0543,202644.2296,822161.9381,793451.5033,415307,410685.0652,335567.3304,608580.8378,510834.0479,339031.8038,4758,5312.034004,7841.583522,8343.874575,8963.939225,4593.242982,415305.759,415310.3249,415309.1955,415306.486,415306.9287,415306.1886,415303.453
415307,803910.741,416744.7055,556667.3853,644883.4083,551116.1779,415307,597859.8479,661508.6155,475805.8631,862524.89,720873.9711,4758,4751.13012,6045.476204,5050.185807,2019.2775,6720.747782,415303.1891,415311.2684,415310.8005,415306.5973,415311.6559,415303.2749,415298.5914
415307,548741.367,335524.8609,20132.05839,496656.6207,241256.9062,415307,413726.281,504859.7327,408242.2443,853952.8184,258727.6865,4758,2064.211434,4669.583667,8405.400072,2345.201376,7410.655001,415302.7205,415309.0814,415301.0899,415310.7679,415301.4613,415306.6543,415310.9549
415307,1199959.967,474445.6004,133824.8619,605127.4554,413065.9664,415307,588640.0326,308342.9155,364905.9539,361121.1433,126491.4945,4758,4922.026154,5153.54416,8202.041303,1454.981164,4793.986687,415298.3925,415304.2721,415308.3748,415306.3615,415306.1285,415314.2194,415305.3656
415307,552768.9504,652099.6486,187580.8407,616775.2292,481000.1404,415307,530964.2658,443390.7019,693259.3405,360769.5628,650029.7033,4758,5080.273013,6043.067242,8888.192072,1564.699835,8104.780385,415299.2875,415302.1503,415310.3455,415302.7636,415304.4057,415306.769,415305.5701
415307,453262.1843,433162.8989,1371164.77,353483.0747,650779.3916,415307,797747.6262,288140.222,729876.7331,370629.9104,583002.5314,4758,4577.110822,5607.515491,5595.276761,333.4971369,4899.988001,415305.9836,415309.4487,415301.7026,415305.9591,415298.4464,415309.2553,415305.4858
415307,1152299.548,750447.1841,463621.304,712690.9455,318899.1706,415307,793737.9806,636080.2761,367299.0696,531176.6843,163783.4922,4758,5195.674418,6111.185022,9176.430181,747.9447296,3954.659742,415309.4908,415310.6702,415302.7868,415308.8455,415306.6812,415308.5964,415300.8129
415307,999913.3741,680939.7528,100063.9163,534936.0576,645738.1566,415307,610381.9527,646739.1281,509639.9641,497779.7264,249837.2779,4758,1958.328366,3109.694026,7841.912353,2698.924969,5836.94671,415308.0165,415302.6728,415302.8593,415311.5632,415306.6271,415307.5112,415308.5968
415307,912541.4544,629360.6811,506173.0552,413721.6266,667028.722,415307,622034.6882,465923.1207,582845.4157,563922.2116,404291.1301,4758,1594.201102,7932.159937,3309.439714,3670.336435,5575.502609,415314.3435,415300.4323,415309.7993,415308.4209,415311.4096,415304.2182,415313.1979
415307,1016819.276,395861.1456,767186.7333,427149.8935,528718.8579,415307,387713.1962,575891.09,660252.9743,609023.2742,98213.28007,4758,1331.375543,6587.023732,5543.037901,10658.34853,5685.178712,415302.4639,415304.5161,415306.5279,415302.8006,415308.5922,415312.2687,415308.2687
415307,746476.8081,296846.8054,198944.0498,500387.5036,447372.4861,415307,533257.1576,551197.2623,445967.1849,242216.3658,224523.0402,4758,4095.86301,6206.312724,7845.258241,8741.343489,5938.202331,415312.3105,415307.734,415306.6691,415307.1357,415307.0691,415309.4654,415302.5403
415307,944093.2249,535872.4974,741272.3769,480396.8774,833924.7094,415307,496157.1146,327529.8231,537524.1523,419193.1364,159557.7979,4758,3862.210495,8567.298068,10610.95863,3109.579396,6505.420888,415302.7984,415297.7056,415302.1313,415316.3989,415302.7262,415308.1377,415311.0901
415307,609769.4801,255632.558,398607.5127,692022.908,557955.2033,415307,684093.0357,502457.1896,527621.4741,480650.8706,275470.5018,4758,1398.783068,7427.032076,6444.333434,5533.643007,6784.75694,415305.5097,415307.8297,415305.4506,415300.585,415315.7742,415305.6639,415307.1885
415307,420749.2588,466551.5327,572243.4866,431134.2775,537444.8029,415307,497793.4223,484318.0766,659137.6342,710117.685,317032.7694,4758,2051.752498,6054.304008,8134.609102,341.3843828,5398.325013,415299.7474,415300.524,415312.957,415309.7375,415298.5137,415307.0578,415308.7976
415307,761678.9732,420434.4677,956306.474,532329.2,503850.3614,415307,808014.3952,485536.7538,625246.7613,222519.4456,423733.7703,4758,3947.967852,4261.25696,5921.501047,821.6004622,3022.098539,415305.8482,415306.0471,415311.7454,415310.5045,415305.5579,415302.2186,415308.1215
415307,674125.6912,408168.0689,370687.9981,489765.478,406894.7476,415307,654275.2126,352406.1642,346186.9071,463832.0717,1685499.578,4758,2010.584684,8072.442599,8853.074329,1966.204598,3208.791149,415303.6451,415303.1579,415309.2935,415299.8402,415299.9194,415308.3068,415304.8266
415307,1163814.927,466927.9247,764952.986,731343.0337,588442.2732,415307,593624.522,493372.5667,710062.4409,701966.7927,193040.1665,4758,1865.432106,7535.280002,7914.551609,836.7314919,5352.70793,415306.2115,415307.3561,415310.5935,415312.9427,415311.7102,415304.6734,415311.2222
415307,769714.955,596099.3155,1229260.465,634480.7477,587801.701,415307,591986.8636,540825.7326,749236.1062,662291.8412,4306.964042,4758,3400.563931,5536.442154,2491.861747,4081.90435,10047.73664,415307.1573,415307.8064,415303.3881,415308.1548,415310.2501,415305.1884,415307.1375
415307,1225027.714,443483.7934,471667.4022,541338.2085,395380.7086,415307,471168.4492,424254.9774,526663.9168,610444.8947,869881.768,4758,5185.330384,3920.98827,5148.139207,13780.24515,6563.774513,415307.7464,415301.0297,415305.1261,415314.4447,415310.0675,415306.5898,415308.103
415307,1149731.661,838465.1736,566921.6571,681542.8677,330809.7778,415307,600480.7869,452817.2923,576136.6904,635405.2297,649215.9601,4758,2174.56958,4157.450022,6865.496318,27448.25542,6064.954959,415302.9326,415312.3424,415304.9188,415312.1063,415310.096,415310.9875,415309.7561
415307,715472.7518,321328.1241,433463.8501,591817.1483,345169.6177,415307,710375.4867,455334.2436,663081.7843,686917.2923,871795.5178,4758,3587.443001,5515.433596,7485.013374,764.0061147,6219.840833,415309.5785,415302.4075,415308.3727,415308.503,415310.1949,415304.2921,415304.1829
415307,655917.9205,280187.886,501351.993,394727.0211,553898.8516,415307,640152.2406,457074.1655,583887.8302,314125.7077,245514.6442,4758,2983.745955,4804.643085,5724.983172,4967.953926,7872.397996,415305.0102,415314.4185,415307.3765,415303.3816,415305.0421,415307.1276,415306.2851
415307,802177.7925,491165.6343,1120890.232,561277.7198,472087.0533,415307,484369.6071,469066.4975,426616.1816,692882.7266,691493.9157,4758,4132.579283,6544.235655,6174.743084,1776.986701,6720.981489,415308.8931,415305.8909,415316.8774,415314.9067,415306.5934,415302.2625,415310.988
415307,1171039.52,686978.9968,74201.01296,411940.892,699549.9048,415307,781877.1306,446455.2694,587360.1476,835117.1601,225747.3617,4758,1121.235255,4305.254897,3915.027379,10739.4259,5783.353928,415307.5055,415312.8096,415298.8574,415305.9301,415312.6356,415314.8058,415307.2361
415307,1032973.195,926567.023,1549802.23,445517.8748,659661.6435,415307,609280.5613,584147.1846,637242.3543,631397.2407,356885.0763,4758,3971.369235,6478.890221,5956.696869,3538.318819,5428.655796,415306.6832,415298.4736,415308.3141,415307.0546,415309.6933,415305.5682,415302.3507
415307,512066.3374,213901.7954,133636.0573,533088.1577,742343.1092,415307,712069.4308,451431.8122,646449.992,613689.7158,1527532.38,4758,3837.917845,6627.338552,5132.148264,8031.925148,7358.914667,415305.624,415302.1111,415306.4264,415305.6074,415304.1807,415310.5932,415305.153
415307,506589.3982,790969.5565,286843.0407,549651.7732,507839.0437,415307,740946.4951,291892.2373,552995.1362,361556.5659,810077.8413,4758,516.3098607,6095.976331,5552.809781,9476.242801,6017.384001,415301.6482,415305.0559,415310.3912,415299.3375,415302.3219,415304.901,415304.4321
415307,725620.8666,774229.3426,951158.3924,562229.2116,697811.9452,415307,486326.248,447901.7773,418911.3633,626328.9284,481614.6541,4758,3358.92268,8075.926957,7917.866343,5461.96153,9925.054272,415307.5594,415303.7541,415304.4462,415307.6478,415309.6194,415313.6525,415306.3823
415307,939961.5104,637172.4798,123895.0812,415280.5434,551613.1039,415307,417998.9496,199563.6783,549214.3223,677497.3127,417819.3901,4758,5583.245966,6403.533353,6142.166909,2438.282264,5612.768308,415310.1217,415311.4468,415306.1284,415313.8646,415304.4438,415300.347,415303.5645
415307,1132325.629,372431.256,703450.6585,501772.5872,551710.0493,415307,572420.866,420614.5274,523094.453,613521.32,575086.3485,4758,2898.523099,4947.02305,7536.891234,702.6442466,6126.337938,415301.5152,415304.9252,415303.4325,415300.7836,415308.6966,415307.383,415311.1209
415307,1220211.281,724757.9145,313216.385,480185.0468,530639.9208,415307,723010.9622,255613.6791,539463.9156,444667.1624,74364.143,4758,4433.158721,5822.581701,6368.530799,84.23062019,6918.347786,415305.6803,415310.7151,415310.608,415314.8092,415306.958,415308.0846,415308.9407
415307,722702.3407,76039.35467,1007034.461,554493.1764,278310.4471,415307,822210.029,764953.515,598532.8339,491476.2687,483728.4431,4758,4376.680785,5105.573236,7927.679048,48.70698777,6781.158556,415309.8105,415304.9414,415306.6073,415307.929,415301.3777,415310.9009,415304.3255
415307,844262.7091,449170.2919,466398.2217,417868.837,900714.7126,415307,733025.94,288684.0871,532082.8992,687167.3342,925788.1182,4758,1891.13012,6281.408092,7061.384443,700.8367251,7115.752473,415315.6392,415307.1711,415314.2415,415309.283,415307.7557,415308.1538,415302.9482
415307,484719.8196,691199.8792,423215.1704,553221.9221,880352.1361,415307,459036.7923,512452.762,458257.7943,815649.069,462231.5491,4758,1934.848885,5570.996361,4058.336272,656.5367014,11150.26782,415312.009,415307.5553,415310.0002,415300.9857,415306.4981,415298.7667,415310.2831
415307,622806.8389,383803.4985,510952.0832,371118.8582,443054.9984,415307,419037.3535,367309.0323,466129.5773,637155.7653,759935.4703,4758,3705.124608,4144.076801,6124.301581,537.7573954,4799.342496,415302.6125,415307.0533,415306.1028,415302.8553,415303.5031,415310.4548,415310.3859
415307,584967.6897,306203.5965,748587.2182,504682.9951,592743.6998,415307,818840.3067,555625.3896,426769.7762,569383.9922,1118626.813,4758,1499.413996,6173.415247,6986.744168,253.2014285,5203.793252,415304.4051,415305.3583,415303.5309,415306.1626,415307.5829,415301.4969,415303.1787
415307,1025997.593,234181.221,239870.5704,470299.2318,365229.3334,415307,736088.2004,730230.7277,536221.299,547392.1311,2767217.977,4758,473.9058272,4077.539333,6111.832888,10009.42102,3944.001604,415308.8269,415308.122,415309.9467,415307.9886,415309.989,415308.3074,415310.6322
415307,641307.1407,820000.1019,229203.7191,345954.2736,584435.5809,415307,545172.0168,593225.3277,281195.4347,527184.6348,579737.4094,4758,2544.41076,7455.400976,6381.757126,1337.022974,5610.060313,415306.5611,415311.3406,415302.4059,415305.2578,415310.2965,415311.9815,415307.3814
415307,397025.9943,582045.2153,575990.643,590457.9385,624199.9897,415307,723708.5581,674681.5634,578969.912,497562.2275,1033091.96,4758,3613.085374,9962.614805,5849.44123,7953.556343,5571.612526,415303.9891,415313.8666,415300.1167,415309.2313,415313.5381,415301.9376,415302.7753
415307,973717.4881,580124.5881,718104.5338,302632.4463,399760.341,415307,796610.9176,303733.1767,450759.6128,392514.5712,225301.2319,4758,4302.84182,5772.17762,5688.047129,4230.40071,4097.617588,415312.9762,415298.1656,415311.0052,415303.3874,415305.8297,415307.0378,415309.3342
415307,1045179.288,591651.9344,228290.6791,569601.5414,846269.4265,415307,769817.3952,588577.3115,613634.8736,594180.7823,229098.9653,4758,4238.040324,7393.24892,5702.910583,6990.842279,7046.960627,415311.6857,415310.8816,415306.4763,415308.2594,415307.6689,415308.6645,415311.5263
415307,710596.3367,522260.2787,420624.6806,537511.7646,431865.1897,415307,741858.3461,290720.4349,710596.7667,578672.4297,159372.4111,4758,2614.986466,4219.520085,3554.404535,5114.42402,8312.491938,415310.5054,415305.1167,415305.8718,415307.8749,415306.3509,415305.6065,415308.149
415307,545805.704,876058.6092,455053.1291,789919.3034,936051.0498,415307,354868.4302,550193.9489,568293.5058,407403.3475,33137.85384,4758,5653.683404,4631.848811,6734.417907,7385.312374,6563.746274,415310.4932,415311.257,415310.0929,415307.5836,415314.8071,415306.5788,415315.073
415307,981124.0767,674888.912,18964.51879,482554.871,311608.4813,415307,494725.9156,348992.1037,518089.7321,527501.5005,75401.55884,4758,1166.119008,6363.89575,4193.84248,887.1504381,5470.326058,415308.3878,415303.3731,415305.6472,415303.3563,415303.1796,415301.2444,415305.8146
415307,1147677.033,734836.0318,710830.8125,530388.6541,599325.6234,415307,363210.5031,559127.5138,537365.9842,503007.9029,578222.5907,4758,946.2535705,5210.263668,4251.583241,785.4912958,4642.805085,415304.6871,415309.3837,415309.3721,415306.9539,415307.0335,415312.2662,415310.5493
415307,1216196.657,649639.96,602724.5799,749529.6245,640366.4565,415307,612399.814,600943.6465,423705.7321,567904.8905,128704.3357,4758,2665.962079,7804.100598,5010.857288,926.0320683,5933.6204,415299.1162,415306.9888,415312.0178,415306.9569,415303.2225,415306.6619,415308.0263
415307,1206827.633,699633.4571,266555.1466,494890.9343,510586.0913,415307,783031.7739,208521.5778,423725.1136,621486.105,304702.9377,4758,3267.723047,5467.791,7348.095489,7.842198335,5460.885409,415311.3385,415307.9119,415299.8831,415305.7043,415305.0791,415309.1779,415300.4727
415307,613109.8084,582758.9512,63150.16844,648447.2983,577852.5787,415307,640185.5801,662062.1277,357926.939,545031.8772,1581766.771,4758,1076.401598,1790.16095,7441.178871,2412.432784,5729.127689,415313.4148,415309.8771,415305.8284,415296.0767,415308.2226,415305.9628,415309.4671
415307,901415.2518,705408.6264,481461.4598,418813.0841,733360.5558,415307,400270.0417,401889.7391,449408.1604,743896.3775,955161.2489,4758,4464.644492,6710.650498,5864.446597,548.5455643,4691.689552,415311.2117,415309.5886,415314.2217,415301.9074,415304.1429,415298.8759,415309.0314
415307,1018942.224,629287.5094,719906.9986,352505.3629,562035.9985,415307,737750.7221,521640.3198,445451.596,597883.2033,361363.8919,4758,1916.772687,6155.684783,5863.271003,7668.773993,8941.033422,415310.3287,415310.12,415308.9591,415308.2786,415305.2943,415303.7788,415311.2194
415307,1064481.755,443019.9647,724770.0921,551444.5545,675411.5822,415307,536187.3559,348911.0198,362987.8617,511933.4993,326949.9364,4758,2384.187035,5515.494186,2682.02028,2175.804715,4237.22788,415301.8212,415305.8668,415306.4747,415307.0463,415308.2488,415307.275,415304.8203
415307,360900.2423,429521.2521,103773.0581,592360.8202,491496.052,415307,583332.1712,648981.6129,528795.9358,377748.4312,57066.89071,4758,4845.985548,6530.104506,4824.14526,1957.625109,3950.447277,415305.7088,415302.0637,415310.6718,415310.021,415310.3301,415306.1184,415307.6507
415307,825376.9579,515394.8753,778310.766,488574.6032,434017.7843,415307,529760.5173,369938.0574,267923.4032,635018.3298,426113.548,4758,1218.068739,6353.238499,8890.664415,4782.510625,7521.835531,415304.7513,415305.9467,415301.9717,415311.1004,415313.958,415306.5646,415307.5008
415307,864117.0851,568035.4728,774292.397,1079586.817,497196.2585,415307,421846.4821,220456.0016,680446.0916,456466.3323,153793.6377,4758,1707.978712,6337.90634,5776.489219,2069.651483,4734.510244,415312.3603,415306.1358,415302.2181,415302.4917,415307.8858,415309.225,415313.3924
415307,1117932.318,279560.1894,323553.5687,610794.2098,429254.5217,415307,525186.5527,558515.0736,679238.7561,443091.9036,339061.3545,4758,3438.042779,6068.277008,8408.544381,4941.092805,5999.257669,415314.507,415306.4464,415312.8064,415311.8162,415303.5948,415316.6658,415304.0746
415307,1023797.219,243911.3299,397509.0044,459741.6858,542513.1565,415307,517458.5422,660143.64,669588.143,590441.7979,231718.2785,4758,1681.384418,4200.289102,7954.391387,510.2233457,4349.841021,415307.9145,415310.9509,415311.7449,415309.9865,415301.6049,415304.5074,415308.9648
415307,1058313.236,566149.7687,1486990.492,448996.0149,562655.7869,415307,389849.754,393099.827,684415.7194,560296.2765,792576.5599,4758,1872.589727,6819.863758,5561.746304,4039.370945,7745.196413,415308.3828,415303.9531,415305.0264,415305.249,415305.3817,415312.7422,415307.611
415307,955117.7502,267819.397,1247832.608,353539.8425,586812.1111,415307,551194.9868,285870.4625,467269.6123,447425.2302,2527.925359,4758,697.8716194,5220.513181,6832.084946,2024.556537,6768.061143,415305.9163,415299.5171,415311.8974,415300.2096,415308.0893,415310.3481,415310.2187
415307,837292.1676,630962.3059,942204.8089,528869.9037,644570.6991,415307,837555.0477,364524.3712,440834.3307,563419.3948,406807.7488,4758,2329.535155,3649.688663,4018.850289,3882.962523,4358.869104,415312.2737,415302.5408,415306.64,415307.3821,415301.3407,415308.2534,415310.433
415307,1212742.72,728705.9802,804607.7032,469876.8202,576097.2931,415307,764114.705,739260.6294,454682.9947,515609.4346,703058.5292,4758,5059.05587,6823.640742,6913.87879,1140.086861,5423.535591,415300.0532,415307.4429,415302.7953,415307.4559,415303.601,415307.3803,415292.4318
415307,814920.7961,301239.5351,258698.6588,353545.887,662866.3781,415307,739964.0221,554446.6066,539212.2799,781540.1085,150963.0716,4758,4088.241704,7168.202923,5854.451006,2945.759323,6095.556939,415306.345,415311.5004,415301.6316,415303.0163,415304.2132,415310.9852,415304.8424
415307,770991.7715,738346.6206,1231623.441,732266.6008,528249.0733,415307,400610.3668,395714.296,445665.031,475747.0517,1107672.375,4758,2186.616832,9599.796331,6146.255746,925.3960689,5895.875322,415318.5053,415301.8706,415305.7199,415306.5071,415302.4517,415298.7413,415302.8426
415307,788073.6447,445003.1729,281118.0714,542479.5207,841601.2432,415307,746801.6763,534841.933,502094.6515,519219.2296,600955.1463,4758,4939.830929,7616.462438,7993.469586,23687.93196,4991.736896,415302.4256,415303.3075,415306.7341,415306.0227,415305.5618,415313.3164,415308.7805
415307,754921.5661,542849.8148,969428.7631,752787.0296,528877.5631,415307,516703.0968,584543.1146,555920.3701,756563.8942,84900.31734,4758,5717.529862,7690.658703,4662.322151,1045.872178,4449.735671,415302.3739,415301.2169,415305.4695,415308.5584,415302.2214,415304.3023,415309.1477
415307,1126835.639,485820.8051,1237872.391,439363.9474,619129.1058,415307,596216.8988,502375.0886,341204.0394,571565.0152,43995.30985,4758,4266.03187,5806.160833,7508.773616,3653.100815,4613.814082,415301.9696,415307.5961,415305.1574,415308.1382,415302.0333,415305.8654,415307.8905
415307,551102.5372,717485.5537,1736.926437,663081.3759,475523.0817,415307,603802.7325,524695.9987,425376.7428,582628.2888,110329.5996,4758,2483.189344,3936.954908,6577.674732,6250.764458,7436.433904,415303.1941,415309.334,415308.7297,415301.4154,415311.029,415306.2776,415308.8414
415307,861052.4667,799884.8715,512258.107,635948.2528,585308.3364,415307,516923.375,599232.0062,547644.9117,536455.3455,268269.7909,4758,2537.950312,6188.295532,5238.304791,6497.183854,9103.315931,415309.4672,415316.4297,415306.3089,415306.5654,415309.0731,415302.4616,415303.3798
415307,1207691.88,345658.7865,1049003.14,485069.199,427724.4929,415307,417656.9364,455471.9193,467929.9041,719269.4637,488501.1641,4758,2665.608345,6221.454861,4600.38349,2697.179795,3818.345975,415305.0136,415307.4772,415302.4563,415308.3963,415313.0323,415299.203,415307.4968
415307,1062852.741,426938.2389,286076.3267,463058.4828,788325.3333,415307,485279.6013,465479.0868,401030.5064,392419.6703,64776.51184,4758,1411.488458,7162.099878,7159.445616,3566.208603,7760.626663,415309.2616,415308.7559,415311.641,415311.2179,415306.152,415310.3577,415304.6918
415307,818782.3933,877177.4211,1179021.423,407484.2196,395476.8898,415307,377612.3192,457946.121,495150.6994,495129.2941,125426.7147,4758,5635.278306,9824.848215,5158.066084,22068.42816,4439.336002,415313.3799,415310.5831,415301.0483,415309.1952,415308.808,415307.5725,415311.4356
415307,411479.0243,746343.6959,4763.779224,541623.6154,494801.0633,415307,687621.3756,373174.4751,563984.8731,469238.5029,515174.2486,4758,4984.477788,4262.275044,5545.034014,3148.804793,6886.461,415307.7003,415307.5395,415309.0682,415302.0265,415312.0845,415305.89,415305.4422
415307,991562.3564,409673.9004,94830.51479,524128.4717,477351.6793,415307,574810.5778,614359.9598,617181.8218,608229.2583,495777.5945,4758,486.1019326,6054.251782,8466.488964,3225.066622,6499.960638,415309.8068,415313.5463,415309.5773,415309.7279,415312.8523,415312.6769,415308.8072
415307,825459.756,361413.7043,135349.0467,504453.4023,440408.9136,415307,560774.567,548303.2271,558701.355,654540.9884,600016.1855,4758,4189.416779,6053.382575,6446.086241,28296.51846,5866.042896,415310.0083,415304.6564,415306.2536,415318.0911,415305.0768,415300.015,415312.2345
415307,969056.4019,379957.9554,258659.6819,812945.0978,593134.4174,415307,533700.991,630417.4862,552290.8493,840485.0045,1201831.018,4758,1910.809322,8298.850802,7138.441223,7787.015771,3509.602706,415311.3213,415306.8947,415298.6925,415309.8631,415308.3582,415305.5673,415308.8905
